location_id,latitude,longitude
"1-13182934778",52.404706,-1.518435
"1-13183148871",52.068655,-0.777853
"1-131834861",51.31475,-0.615574
"1-131838369",51.483498,-0.324613
"1-3667274464",51.483498,-0.324613
"1-131870893",52.424718,-1.503101
"1-13726394145",52.424718,-1.503101
"1-2044245516",52.424718,-1.503101
"1-4366143727",52.424718,-1.503101
"1-9104820693",52.424718,-1.503101
"1-131870937",52.740412,-2.73271
"1-363156555",52.740412,-2.73271
"1-8502502247",52.740412,-2.73271
"1-131875891",51.461005,-2.491908
"1-13188118798",50.797613,-2.931123
"1-13188251068",50.472848,-4.72264
"1-13188449851",51.605389,-0.190577
"1-1940054378",51.605389,-0.190577
"1-2525712341",51.605389,-0.190577
"1-13188556955",52.276786,-1.546964
"1-13189396617",53.386119,-2.597539
"1-13189845599",53.868351,-1.910396
"1-1319505131",52.509287,-1.842372
"1-1319505145",52.544336,-1.826879
"1-1319505159",52.445502,-1.515961
"1-13195652627",55.042322,-1.585058
"1-245953011",55.042322,-1.585058
"1-5164518248",55.042322,-1.585058
"1-131959049",51.555147,0.650289
"1-131961391",54.831535,-3.233942
"1-13196543972",51.52272,-0.197561
"1-13196835123",53.713816,-1.636316
"1-132000034",52.026981,0.042423
"1-132009507",52.570123,-2.149662
"1-132014775",51.295518,-1.103286
"1-132017782",53.497347,-2.092275
"1-132017799",53.455569,-2.122679
"1-132047058",51.5086,-0.774222
"1-132058978",53.417942,-3.042278
"1-132067816",51.475526,-2.631027
"1-132067832",51.062413,-1.337382
"1-132076252",51.072179,-1.786631
"1-132080995",51.930958,0.533034
"1-1320810861",53.447261,-2.628811
"1-1320934527",53.877489,-3.039403
"1-1321040853",53.990431,-1.100631
"1-132120258",53.415604,-1.19914
"1-132120315",53.475151,-1.30959
"1-1321214743",50.411817,-4.159523
"1-132122344",53.389141,-3.033982
"1-6007373040",53.389141,-3.033982
"1-132122374",53.607464,-2.292615
"1-13212876086",51.223039,1.403932
"1-132129623",51.02276,-4.149149
"1-13213259433",52.119475,-0.481597
"1-13213390282",53.650889,-2.631866
"1-132134501",51.26471,-0.823849
"1-132134748",50.779988,-0.697492
"1-132134786",50.790713,-0.64189
"1-13214272234",53.483351,-2.747265
"1-1321486430",51.34074,-0.11444
"1-8490260324",51.34074,-0.11444
"1-132159145",51.418106,0.121161
"1-132166372",51.889593,-0.424571
"1-13217304348",53.433064,-2.264897
"1-13217832088",53.424502,-2.258643
"1-13218950632",50.777446,0.255496
"1-13219276285",54.800313,-1.670679
"1-13220200077",53.462228,-2.274973
"1-13220228944",52.547136,-1.925068
"1-13221412369",53.496551,-2.238413
"1-13226933353",53.406922,-2.160926
"1-2293946260",53.406922,-2.160926
"1-13228315961",53.458665,-2.215099
"1-1322889759",53.979375,-1.152606
"1-132290858",50.747096,-3.546056
"1-1323121010",51.515284,-0.146848
"1-1323203518",51.400718,-0.082071
"1-132322958",52.662576,-2.466583
"1-132325619",53.389456,-0.560596
"1-13233602774",52.447924,-1.80716
"1-132341134",53.390522,-3.040601
"1-340722395",53.390522,-3.040601
"1-132341164",53.487977,-2.29865
"1-132341179",53.424895,-2.984435
"1-2418769679",53.424895,-2.984435
"1-132341193",54.61684,-1.074539
"1-132341207",53.692537,-2.717039
"1-132341221",53.420223,-3.052732
"1-132341235",53.403724,-2.555641
"1-132341278",54.517698,-1.469709
"1-132341306",54.953731,-1.608235
"1-132341376",54.99694,-1.423586
"1-1667355906",54.99694,-1.423586
"1-132341390",53.372804,-3.04265
"1-132341418",53.389987,-3.037055
"1-132341474",54.799919,-1.409701
"1-132363569",51.869937,-2.232582
"1-132363977",51.868179,-2.225543
"1-132387144",52.498644,-2.134748
"1-132388417",52.328235,0.343896
"1-132405645",52.565597,-2.13811
"1-132409904",52.751831,-1.246469
"1-132426442",51.541525,-0.075939
"1-132432162",52.586169,-1.829018
"1-13243383616",51.554656,-0.196601
"1-588842986",51.554656,-0.196601
"1-132435678",52.939131,-0.062395
"1-132438963",51.859527,1.281246
"1-132443035",53.771143,-0.26598
"1-132451015",50.377039,-4.168055
"1-132470348",52.625553,1.202998
"1-132471942",50.775368,0.088941
"1-132476109",53.433217,-1.385031
"1-132484373",51.019255,-3.123813
"1-1552798222",51.019255,-3.123813
"1-4829956480",51.019255,-3.123813
"1-1325018551",51.457035,0.140039
"1-132503069",51.253742,1.341108
"1-132507268",54.323206,-2.751297
"1-1325189703",53.979479,-1.52485
"1-132531388",51.840007,1.027621
"1-13257559602",52.902475,-1.12366
"1-13258494675",53.573416,-2.643654
"1-13258494733",53.555488,-2.646175
"1-13264121131",51.359987,-2.028568
"1-132647882",51.775009,0.932493
"1-132647899",52.490399,-0.684652
"1-132660214",52.490399,-0.684652
"1-132647930",51.53896,0.704946
"1-132647945",52.297819,-0.690641
"1-132648005",51.676149,0.850223
"1-132648020",51.278512,-2.473065
"1-2026627534",51.278512,-2.473065
"1-132648035",52.562852,-0.241763
"1-132648050",50.84297,0.475785
"1-132648065",52.538365,-0.675862
"1-328324087",52.538365,-0.675862
"1-132648081",52.627556,1.325407
"1-13264957954",54.96625,-1.573783
"1-132652608",51.388539,-2.796438
"1-132660106",52.406018,-0.727192
"1-132660138",52.405778,-0.726596
"1-132660246",52.405778,-0.726596
"1-132660154",52.442606,-0.807852
"1-133330170",54.646419,-3.524874
"1-132660169",51.545299,0.666925
"1-132660184",52.62269,-2.773495
"1-900322194",52.62269,-2.773495
"1-132660199",51.418031,-2.750199
"1-132660262",51.297054,-0.741554
"1-132660277",51.666706,0.295215
"1-132660292",52.397263,-0.721535
"1-132660323",52.365405,-0.686721
"1-6875207501",52.365405,-0.686721
"1-13266272171",53.511066,-2.339706
"1-1326643386",51.273028,0.396148
"1-19896325655",51.273028,0.396148
"1-132667613",51.860168,0.556999
"1-132671148",53.075225,-0.633204
"1-132671164",53.075225,-0.633204
"1-1326725446",53.397517,-2.318876
"1-13267393967",51.533606,-1.067532
"1-132674750",51.852057,-2.206443
"1-1326776056",51.48047,-0.490269
"1-1326791043",53.57879,-0.739398
"1-151159112",53.57879,-0.739398
"1-13268433987",52.705739,-1.997542
"1-133330229",54.509873,-3.518115
"1-132686627",51.831714,-2.270754
"1-132686642",51.826624,-2.271478
"1-132686657",51.85235,-2.208579
"1-132689762",51.610388,-0.345364
"1-132698145",51.139484,0.2582
"1-1326995798",51.579659,-0.225704
"1-1327070900",53.421851,-2.897311
"1-132710146",52.984599,-1.31649
"1-1327129755",51.402382,-0.068443
"1-7720610481",51.402382,-0.068443
"1-13271398654",52.917468,-1.508075
"1-132718745",51.053448,0.162789
"1-132718763",50.934385,0.253375
"1-13272913976",51.555054,-1.777674
"1-3274936032",51.555054,-1.777674
"1-8923584605",51.555054,-1.777674
"1-132731028",52.416066,-1.528927
"1-1327312298",52.897138,-1.863524
"1-571020005",52.897138,-1.863524
"1-13273265335",51.5195,0.565933
"1-13273844376",53.688844,-2.833336
"1-132745006",53.189342,-2.866753
"1-132754015",50.840639,-0.133646
"1-132760590",50.420187,-4.12016
"1-132771847",54.540139,-1.592896
"1-132772664",51.562697,0.065569
"1-132794758",51.949321,0.012364
"1-132798477",51.364632,-0.185544
"1-132803792",50.724206,-1.814254
"1-132803822",50.734553,-1.842284
"1-132805828",50.732328,-3.51533
"1-132818021",51.297152,-0.820038
"1-13514449565",51.297152,-0.820038
"1-17714247786",51.297152,-0.820038
"1-1328351881",52.689143,-1.98029
"1-1328848373",53.057966,-1.882443
"1-1329030887",54.516268,-1.532782
"1-1329140488",50.985239,-1.295656
"1-1329201851",51.949027,-0.021802
"1-13301591446",53.26802,-2.148272
"1-13303299595",51.523098,0.022434
"1-283917824",51.523098,0.022434
"1-6111489595",51.523098,0.022434
"1-13303408414",53.792319,-2.41771
"1-13308161224",51.874991,-0.503845
"1-13308161611",50.723271,-1.969539
"1-13308621606",53.789044,-0.432088
"1-13308796249",51.326767,-2.957878
"1-13834647246",51.326767,-2.957878
"1-13309450563",52.766707,0.393951
"1-13315724245",51.865325,-0.409297
"1-13316142318",52.913094,-1.471141
"1-13318076942",51.254295,0.552643
"1-1331903486",52.115233,-0.503561
"1-13319120539",52.248523,0.71659
"1-13323937457",51.734271,-0.024447
"1-13325806146",52.154769,1.595396
"1-13326099775",52.697862,-2.021438
"1-133261903",51.436781,-2.857514
"1-133264006",54.645955,-3.562718
"1-133266506",51.286922,1.066904
"1-133266596",51.443888,0.364674
"1-133266717",51.20014,1.395184
"1-133266764",51.132207,0.85906
"1-133266809",51.381224,1.35795
"1-133266835",51.064484,0.674945
"1-133266850",51.162517,0.866841
"1-1573513396",51.162517,0.866841
"1-133266895",51.090366,1.173111
"1-1332716355",52.121146,-0.493415
"1-133281386",53.428239,-2.099107
"1-1332839285",52.125511,-0.481844
"1-1332875228",52.159744,-0.459877
"1-1332875508",52.154873,-0.440837
"1-133287819",52.980984,-0.014419
"1-133287865",50.909991,-1.426115
"1-133287953",51.619342,-0.108852
"1-133287968",50.554982,-3.488303
"1-133288016",51.802803,-2.508209
"1-133288062",52.76821,-0.891179
"1-133288092",53.425578,-1.265726
"1-1332898798",53.533271,-2.124533
"1-1332901354",52.120336,-0.452412
"1-133291660",52.549422,-2.106235
"1-2532039292",52.549422,-2.106235
"1-133291808",53.498909,-1.305074
"1-2286923346",53.498909,-1.305074
"1-133291824",53.097578,-1.332744
"1-133291856",54.534855,-1.537839
"1-133291872",53.124465,-1.11488
"1-507438355",53.124465,-1.11488
"1-9581533433",53.124465,-1.11488
"1-133291888",53.743664,-2.505091
"1-133291904",53.033451,-2.187819
"1-133292286",53.073465,-0.809172
"1-133299122",52.914632,-1.481711
"1-133299137",51.473429,-2.553088
"1-133299152",51.473879,-2.554922
"1-133299168",51.801899,-2.509286
"1-133299183",51.633025,-0.100812
"1-133299228",51.93163,-2.640387
"1-133299258",51.93163,-2.640387
"1-133299243",51.632104,-0.09507
"1-133299287",51.080378,1.157962
"1-133299302",51.453249,-0.411301
"1-13330352321",52.673232,1.691919
"1-1333072984",53.428664,-2.241526
"1-133309250",51.252948,-0.848338
"1-13330949714",51.15039,0.873526
"1-9080205591",51.15039,0.873526
"1-13331428391",53.520844,-2.26137
"1-133330298",54.598857,-3.536904
"1-13333281002",51.359059,0.069869
"1-133333849",53.688783,-2.720928
"1-133335093",53.19986,-2.935602
"1-133339580",53.840482,-3.053047
"1-133339659",53.840482,-3.053047
"1-133346119",53.623337,-2.665519
"1-133346144",53.571747,-2.638087
"1-133349450",50.656129,-2.468321
"1-133358519",50.799514,-1.132981
"1-133358587",50.783526,-1.09072
"1-133358603",50.653732,-1.160368
"1-133358619",50.679139,-1.544171
"1-133359858",51.350726,-0.43267
"1-133365538",51.288122,-0.748007
"1-133366590",53.572805,-2.422004
"1-133366620",53.653401,-2.636171
"1-418193983",53.653401,-2.636171
"1-133366784",53.818571,-3.041501
"1-133366799",51.561104,-0.126604
"1-133366827",52.922442,-1.48968
"1-133366871",54.070249,-2.854038
"1-133366886",54.968916,-1.45365
"1-133367016",53.04134,-2.195863
"1-133367059",54.190178,-3.090261
"1-133367073",51.451368,-0.967864
"1-8027115380",51.451368,-0.967864
"1-133367102",53.752452,-2.488075
"1-133380657",51.482479,-0.061201
"1-133394328",52.970622,-1.155773
"1-133427268",55.187199,-1.566404
"1-133435604",51.902977,-2.110353
"1-133435618",52.142152,-0.482331
"1-133435632",52.703434,-2.489099
"1-133435656",52.141977,-0.482746
"1-133435686",51.700712,-0.172885
"1-18315230676",51.700712,-0.172885
"1-4859046869",51.700712,-0.172885
"1-133435701",52.706424,-2.47667
"1-133435715",52.508452,-1.780477
"1-133435756",51.691385,-0.204209
"1-133435770",52.695797,-2.437108
"1-133435784",51.430611,-0.134508
"1-133435856",51.639025,-0.475311
"1-133435903",53.038417,-2.217609
"1-133435962",51.763374,-0.230062
"1-133435976",51.77858,-0.448939
"1-133814092",51.552253,0.420867
"1-133436006",51.439529,-0.036358
"1-133436020",51.419544,-0.126832
"1-133436034",52.547491,-1.798524
"1-133436048",51.779084,-0.447632
"1-133436062",52.496833,-1.988196
"1-196488150",52.496833,-1.988196
"1-133436091",52.512936,-1.848209
"1-133436105",52.480565,-1.732497
"1-133436119",51.94142,-0.268499
"1-133436186",52.436718,-1.956527
"1-133436200",52.479442,-1.801266
"1-133442284",51.612153,-0.174449
"1-133442300",51.810152,-0.348763
"1-133442325",51.409977,-0.94848
"1-133442353",52.021134,-0.775054
"1-13345096551",50.782287,-1.081821
"1-1334525742",51.494079,-0.191748
"1-1334566074",51.86471,-2.229447
"1-13347766354",50.916381,-1.45352
"1-2886196903",50.916381,-1.45352
"1-13347964974",53.076978,-0.774443
"1-163850164",53.076978,-0.774443
"1-13348131952",50.434014,-4.824192
"1-1334816280",51.586228,-0.242163
"1-1334816405",51.58951,-0.222433
"1-1334816466",51.589822,-0.245562
"1-1334816628",51.58667,-0.262818
"1-13348181895",51.910586,-2.056045
"1-13349020103",51.910586,-2.056045
"1-133483516",50.829664,-0.393366
"1-1334884125",53.739316,-0.200362
"1-1335153736",51.268505,0.499769
"1-1335175851",51.569251,0.017627
"1-1575918167",51.569251,0.017627
"1-133518019",53.362705,-1.405459
"1-133524429",50.629972,-3.330625
"1-133525177",51.067608,-1.78003
"1-133525194",51.091812,-1.798677
"1-1335277846",53.08959,-2.186616
"1-133532212",51.066734,-1.779306
"1-133532230",51.067533,-1.788022
"1-133532908",50.527194,-3.60459
"1-13354407048",52.929206,-1.272584
"1-2723924905",52.929206,-1.272584
"1-133544285",53.206083,-1.669771
"1-13354429638",54.787215,-1.539153
"1-133544319",52.917339,-1.28874
"1-133544334",53.593034,-1.645737
"1-133544362",53.376426,-1.511602
"1-13354544438",51.880056,-2.239389
"1-13355472893",51.440249,-0.919342
"1-13359035531",51.503269,-2.602925
"1-13361232365",50.87172,-1.267366
"1-133622199",53.465039,-2.972318
"1-133632619",50.732747,-4.000519
"1-13363730271",52.221356,-2.152116
"1-13364380040",51.441285,-0.018353
"1-133647120",53.852088,-3.051727
"1-1336614479",53.371019,-1.464215
"1-5021601594",53.371019,-1.464215
"1-13366548145",51.519603,-0.147018
"1-2428884068",51.519603,-0.147018
"1-13366549077",51.439315,0.247362
"1-13368594231",51.439315,0.247362
"1-1336663145",52.252332,-0.849127
"1-1336734451",54.879952,-1.372186
"1-5635166075",54.879952,-1.372186
"1-8424032823",54.879952,-1.372186
"1-13368320125",54.25163,-2.993343
"1-13368343596",53.388221,-1.410397
"1-133684368",53.025479,-0.60254
"1-241713949",53.025479,-0.60254
"1-13369660821",51.116472,0.0149
"1-13369905506",53.776,-0.397974
"1-133699569",53.839317,-3.052653
"1-133722385",52.643456,1.48491
"1-133728617",50.945838,-2.638883
"1-133733649",53.432915,-1.350056
"1-133735238",51.442682,-2.473825
"1-133735727",51.717815,-2.19231
"1-133740590",53.418818,-3.054142
"1-133740615",53.784937,-2.251326
"1-133743927",51.435958,-0.129197
"1-13375006565",51.65123,0.057911
"1-133752066",51.567347,0.10598
"1-13375257413",51.136202,0.272564
"1-133756925",50.388868,-3.525722
"1-133756960",51.039761,-4.230977
"1-2998461300",51.039761,-4.230977
"1-133756992",50.737962,-4.003235
"1-133757008",50.46681,-4.716966
"1-13375864608",54.281806,-0.409345
"1-13376077811",51.875336,0.512063
"1-9110861198",51.875336,0.512063
"1-13376159979",51.594736,0.088059
"1-13376423265",53.391235,-1.458368
"1-133779358",53.377085,-3.100478
"1-133789926",50.969978,-2.717147
"1-133814039",51.797712,1.147985
"1-133814075",51.88832,0.842166
"1-133814109",51.764483,0.474103
"1-133824103",51.37319,-2.138279
"1-133831104",52.936512,-1.469443
"1-1338393864",52.710767,-2.736343
"1-133840713",53.711469,-2.485433
"1-133845190",52.293581,-0.596365
"1-133850085",53.563101,-0.639005
"1-1338546547",53.776754,-0.44499
"RWA16",53.776754,-0.44499
"1-133856037",52.690645,-2.011226
"1-133856208",52.4856,-0.472282
"1-6017886103",52.4856,-0.472282
"1-133856223",52.342521,-0.540868
"1-133856256",52.304418,-0.705259
"1-133856271",52.474323,-0.701754
"1-133856286",52.412264,-0.733629
"1-133861389",51.521442,-0.147852
"1-133861690",51.520917,-0.147599
"1-133870755",50.814453,-0.393165
"1-1338836366",54.755677,-1.833878
"1-1338836788",54.874159,-1.696757
"1-1338992482",52.542113,-1.356212
"1-13394017548",53.53731,-2.130534
"1-583894260",53.53731,-2.130534
"1-8969943052",53.53731,-2.130534
"1-13394286489",51.621466,-0.108966
"1-2654928833",51.621466,-0.108966
"1-13396871595",51.098868,0.535857
"1-133987408",54.475518,-2.359297
"1-133987447",53.984856,-1.551141
"1-133997638",52.799699,-1.66674
"1-13400722952",51.447691,-0.975099
"1-2463282909",51.447691,-0.975099
"1-6741547260",51.447691,-0.975099
"1-13401091341",52.67697,-1.904391
"1-13401231603",51.59902,-0.356751
"1-13401372021",53.784164,-2.219101
"1-13401647127",51.521691,-0.081634
"1-13402619891",53.980374,-1.103166
"1-13402792029",51.623445,-0.810104
"1-134030548",50.733808,-1.961639
"1-134030565",50.698505,-3.234717
"1-13403068849",53.754028,-2.380688
"1-1340368844",53.547135,-2.292636
"1-134046927",50.392777,-4.060814
"1-1340509301",51.60534,-0.073446
"1-5639668636",51.60534,-0.073446
"1-134065030",51.557673,0.456905
"1-17708902164",51.557673,0.456905
"1-134067934",51.355039,1.023274
"1-134067949",51.28643,1.029822
"1-134067964",51.355376,1.062212
"1-134069482",52.065304,-1.348349
"1-1340702975",50.472409,-3.524618
"1-134086202",51.743026,-2.245746
"1-1340891981",51.479903,0.33063
"1-134091633",51.48559,-2.615352
"1-134091649",51.485553,-2.629178
"1-134091663",51.529466,-2.502995
"1-134091678",51.423014,-2.565955
"1-134091692",51.496805,-2.520196
"1-134092529",51.581067,-0.318371
"1-2052781823",51.581067,-0.318371
"1-134093963",51.557886,0.07167
"1-1571597291",51.557886,0.07167
"1-3529255358",51.557886,0.07167
"1-4076713402",51.557886,0.07167
"1-4314350225",51.557886,0.07167
"1-6314497274",51.557886,0.07167
"1-7612943440",51.557886,0.07167
"1-13409710214",53.7676,-1.575517
"1-134100428",50.725351,-2.949369
"1-13410399926",54.870071,-1.364315
"1-134123833",53.397681,-2.955247
"1-4232317424",53.397681,-2.955247
"1-134123858",52.413271,0.27123
"1-19162906878",52.413271,0.27123
"1-134123908",51.063929,-0.376579
"1-6559690375",51.063929,-0.376579
"1-134129032",50.997528,-3.230967
"1-13413410944",52.911636,-1.183151
"1-134138345",53.370275,-2.124688
"1-192633916",53.370275,-2.124688
"1-134138371",53.391926,-2.233529
"1-13414068583",55.13415,-1.582837
"1-5730999462",55.13415,-1.582837
"1-13414468258",52.373948,-1.798579
"1-134145187",53.203302,-0.247129
"1-13414811303",53.558106,-1.076124
"1-13415197986",53.682702,-1.846184
"1-13415198057",53.698793,-1.783376
"1-134152055",52.893514,-3.037677
"1-13415799423",51.531185,-0.175037
"1-13416471335",51.294805,-1.051439
"1-134177329",53.366999,-2.995182
"1-134189869",51.494191,-0.190821
"1-13419375897",53.321245,-2.687848
"1-13420339116",51.473461,-0.02148
"1-13420406019",51.666637,0.380882
"1-13420406107",51.630014,0.319054
"1-13420692905",54.954651,-1.614924
"1-13420883737",53.77641,-2.391271
"1-13421182732",51.436668,-0.375274
"1-13421338780",53.941094,-0.843026
"1-13421360234",50.997874,-0.07832
"1-13421360339",50.997874,-0.07832
"1-13421360301",51.999117,-0.784001
"1-13421360366",51.51988,-0.984578
"1-13421360423",51.510691,-0.755822
"1-13421360490",51.466609,-0.959618
"1-13421360528",51.515364,-0.986336
"1-13421360575",51.997639,-0.77501
"1-13421360603",50.960434,-0.136597
"1-13421652183",51.459379,-1.032039
"1-13421652447",51.573717,0.140132
"1-609934909",51.573717,0.140132
"1-13421905938",51.552335,0.164488
"1-6503252097",51.552335,0.164488
"1-13421912525",53.641833,-2.994849
